Sample in Buffer,Sample in Window,TRIGGER,count[31:0]
3095,3095,0,4015633967
3096,3096,0,4015633968
3097,3097,0,4015633969
3098,3098,0,4015633970
3099,3099,0,4015633971
3100,3100,0,4015633972
3101,3101,0,4015633973
3102,3102,0,4015633974
3103,3103,0,4015633975
3104,3104,0,4015633976
3105,3105,0,4015633977
3106,3106,0,4015633978
3107,3107,0,4015633979
3108,3108,0,4015633980
3109,3109,0,4015633981
3110,3110,0,4015633982
3111,3111,0,4015633983
3112,3112,0,4015633984
3113,3113,0,4015633985
3114,3114,0,4015633986
3115,3115,0,4015633987
3116,3116,0,4015633988
3117,3117,0,4015633989
3118,3118,0,4015633990
3119,3119,0,4015633991
3120,3120,0,4015633992
3121,3121,0,4015633993
3122,3122,0,4015633994
3123,3123,0,4015633995
3124,3124,0,4015633996
3125,3125,0,4015633997
3126,3126,0,4015633998
3127,3127,0,4015633999
3128,3128,0,4015634000
3129,3129,0,4015634001
3130,3130,0,4015634002
3131,3131,0,4015634003
3132,3132,0,4015634004
3133,3133,0,4015634005
3134,3134,0,4015634006
3135,3135,0,4015634007
3136,3136,0,4015634008
3137,3137,0,4015634009
3138,3138,0,4015634010
3139,3139,0,4015634011
3140,3140,0,4015634012
3141,3141,0,4015634013
3142,3142,0,4015634014
3143,3143,0,4015634015
3144,3144,0,4015634016
3145,3145,0,4015634017
3146,3146,0,4015634018
3147,3147,0,4015634019
3148,3148,0,4015634020
3149,3149,0,4015634021
3150,3150,0,4015634022
3151,3151,0,4015634023
3152,3152,0,4015634024
3153,3153,0,4015634025
3154,3154,0,4015634026
3155,3155,0,4015634027
3156,3156,0,4015634028
3157,3157,0,4015634029
3158,3158,0,4015634030
3159,3159,0,4015634031
3160,3160,0,4015634032
3161,3161,0,4015634033
3162,3162,0,4015634034
3163,3163,0,4015634035
3164,3164,0,4015634036
3165,3165,0,4015634037
3166,3166,0,4015634038
3167,3167,0,4015634039
3168,3168,0,4015634040
3169,3169,0,4015634041
3170,3170,0,4015634042
3171,3171,0,4015634043
3172,3172,0,4015634044
3173,3173,0,4015634045
3174,3174,0,4015634046
3175,3175,0,4015634047
3176,3176,0,4015634048
3177,3177,0,4015634049
3178,3178,0,4015634050
3179,3179,0,4015634051
3180,3180,0,4015634052
3181,3181,0,4015634053
3182,3182,0,4015634054
3183,3183,0,4015634055
3184,3184,0,4015634056
3185,3185,0,4015634057
3186,3186,0,4015634058
3187,3187,0,4015634059
3188,3188,0,4015634060
3189,3189,0,4015634061
3190,3190,0,4015634062
3191,3191,0,4015634063
3192,3192,0,4015634064
3193,3193,0,4015634065
3194,3194,0,4015634066
3195,3195,0,4015634067
3196,3196,0,4015634068
3197,3197,0,4015634069
3198,3198,0,4015634070
3199,3199,0,4015634071
3200,3200,0,4015634072
3201,3201,0,4015634073
3202,3202,0,4015634074
3203,3203,0,4015634075
3204,3204,0,4015634076
3205,3205,0,4015634077
3206,3206,0,4015634078
3207,3207,0,4015634079
3208,3208,0,4015634080
3209,3209,0,4015634081
3210,3210,0,4015634082
3211,3211,0,4015634083
3212,3212,0,4015634084
3213,3213,0,4015634085
3214,3214,0,4015634086
3215,3215,0,4015634087
3216,3216,0,4015634088
3217,3217,0,4015634089
3218,3218,0,4015634090
3219,3219,0,4015634091
3220,3220,0,4015634092
3221,3221,0,4015634093
3222,3222,0,4015634094
3223,3223,0,4015634095
3224,3224,0,4015634096
3225,3225,0,4015634097
3226,3226,0,4015634098
3227,3227,0,4015634099
3228,3228,0,4015634100
3229,3229,0,4015634101
3230,3230,0,4015634102
3231,3231,0,4015634103
3232,3232,0,4015634104
3233,3233,0,4015634105
3234,3234,0,4015634106
3235,3235,0,4015634107
3236,3236,0,4015634108
3237,3237,0,4015634109
3238,3238,0,4015634110
3239,3239,0,4015634111
3240,3240,0,4015634112
3241,3241,0,4015634113
3242,3242,0,4015634114
3243,3243,0,4015634115
3244,3244,0,4015634116
3245,3245,0,4015634117
3246,3246,0,4015634118
3247,3247,0,4015634119
3248,3248,0,4015634120
3249,3249,0,4015634121
3250,3250,0,4015634122
3251,3251,0,4015634123
3252,3252,0,4015634124
3253,3253,0,4015634125
3254,3254,0,4015634126
3255,3255,0,4015634127
3256,3256,0,4015634128
3257,3257,0,4015634129
3258,3258,0,4015634130
3259,3259,0,4015634131
3260,3260,0,4015634132
3261,3261,0,4015634133
3262,3262,0,4015634134
3263,3263,0,4015634135
3264,3264,0,4015634136
3265,3265,0,4015634137
3266,3266,0,4015634138
3267,3267,0,4015634139
3268,3268,0,4015634140
3269,3269,0,4015634141
3270,3270,0,4015634142
3271,3271,0,4015634143
3272,3272,0,4015634144
3273,3273,0,4015634145
3274,3274,0,4015634146
3275,3275,0,4015634147
3276,3276,0,4015634148
3277,3277,0,4015634149
3278,3278,0,4015634150
3279,3279,0,4015634151
3280,3280,0,4015634152
3281,3281,0,4015634153
3282,3282,0,4015634154
3283,3283,0,4015634155
3284,3284,0,4015634156
3285,3285,0,4015634157
3286,3286,0,4015634158
3287,3287,0,4015634159
3288,3288,0,4015634160
3289,3289,0,4015634161
3290,3290,0,4015634162
3291,3291,0,4015634163
3292,3292,0,4015634164
3293,3293,0,4015634165
3294,3294,0,4015634166
3295,3295,0,4015634167
3296,3296,0,4015634168
3297,3297,0,4015634169
3298,3298,0,4015634170
3299,3299,0,4015634171
3300,3300,0,4015634172
3301,3301,0,4015634173
3302,3302,0,4015634174
3303,3303,0,4015634175
3304,3304,0,4015634176
3305,3305,0,4015634177
3306,3306,0,4015634178
3307,3307,0,4015634179
3308,3308,0,4015634180
3309,3309,0,4015634181
3310,3310,0,4015634182
3311,3311,0,4015634183
3312,3312,0,4015634184
3313,3313,0,4015634185
3314,3314,0,4015634186
3315,3315,0,4015634187
3316,3316,0,4015634188
3317,3317,0,4015634189
3318,3318,0,4015634190
3319,3319,0,4015634191
3320,3320,0,4015634192
3321,3321,0,4015634193
3322,3322,0,4015634194
3323,3323,0,4015634195
3324,3324,0,4015634196
3325,3325,0,4015634197
3326,3326,0,4015634198
3327,3327,0,4015634199
3328,3328,0,4015634200
3329,3329,0,4015634201
3330,3330,0,4015634202
3331,3331,0,4015634203
3332,3332,0,4015634204
3333,3333,0,4015634205
3334,3334,0,4015634206
3335,3335,0,4015634207
3336,3336,0,4015634208
3337,3337,0,4015634209
3338,3338,0,4015634210
3339,3339,0,4015634211
3340,3340,0,4015634212
3341,3341,0,4015634213
3342,3342,0,4015634214
3343,3343,0,4015634215
3344,3344,0,4015634216
3345,3345,0,4015634217
3346,3346,0,4015634218
3347,3347,0,4015634219
3348,3348,0,4015634220
3349,3349,0,4015634221
3350,3350,0,4015634222
3351,3351,0,4015634223
3352,3352,0,4015634224
3353,3353,0,4015634225
3354,3354,0,4015634226
3355,3355,0,4015634227
3356,3356,0,4015634228
3357,3357,0,4015634229
3358,3358,0,4015634230
3359,3359,0,4015634231
3360,3360,0,4015634232
3361,3361,0,4015634233
3362,3362,0,4015634234
3363,3363,0,4015634235
3364,3364,0,4015634236
3365,3365,0,4015634237
3366,3366,0,4015634238
3367,3367,0,4015634239
3368,3368,0,4015634240
3369,3369,0,4015634241
3370,3370,0,4015634242
3371,3371,0,4015634243
3372,3372,0,4015634244
3373,3373,0,4015634245
3374,3374,0,4015634246
3375,3375,0,4015634247
3376,3376,0,4015634248
3377,3377,0,4015634249
3378,3378,0,4015634250
3379,3379,0,4015634251
3380,3380,0,4015634252
3381,3381,0,4015634253
3382,3382,0,4015634254
3383,3383,0,4015634255
3384,3384,0,4015634256
3385,3385,0,4015634257
3386,3386,0,4015634258
3387,3387,0,4015634259
3388,3388,0,4015634260
3389,3389,0,4015634261
3390,3390,0,4015634262
3391,3391,0,4015634263
3392,3392,0,4015634264
3393,3393,0,4015634265
3394,3394,0,4015634266
3395,3395,0,4015634267
3396,3396,0,4015634268
3397,3397,0,4015634269
3398,3398,0,4015634270
3399,3399,0,4015634271
3400,3400,0,4015634272
3401,3401,0,4015634273
3402,3402,0,4015634274
3403,3403,0,4015634275
3404,3404,0,4015634276
3405,3405,0,4015634277
3406,3406,0,4015634278
3407,3407,0,4015634279
3408,3408,0,4015634280
3409,3409,0,4015634281
3410,3410,0,4015634282
3411,3411,0,4015634283
3412,3412,0,4015634284
3413,3413,0,4015634285
3414,3414,0,4015634286
3415,3415,0,4015634287
3416,3416,0,4015634288
3417,3417,0,4015634289
3418,3418,0,4015634290
3419,3419,0,4015634291
3420,3420,0,4015634292
3421,3421,0,4015634293
3422,3422,0,4015634294
3423,3423,0,4015634295
3424,3424,0,4015634296
3425,3425,0,4015634297
3426,3426,0,4015634298
3427,3427,0,4015634299
3428,3428,0,4015634300
3429,3429,0,4015634301
3430,3430,0,4015634302
3431,3431,0,4015634303
3432,3432,0,4015634304
3433,3433,0,4015634305
3434,3434,0,4015634306
3435,3435,0,4015634307
3436,3436,0,4015634308
3437,3437,0,4015634309
3438,3438,0,4015634310
3439,3439,0,4015634311
3440,3440,0,4015634312
3441,3441,0,4015634313
3442,3442,0,4015634314
3443,3443,0,4015634315
3444,3444,0,4015634316
3445,3445,0,4015634317
3446,3446,0,4015634318
3447,3447,0,4015634319
3448,3448,0,4015634320
3449,3449,0,4015634321
3450,3450,0,4015634322
3451,3451,0,4015634323
3452,3452,0,4015634324
3453,3453,0,4015634325
3454,3454,0,4015634326
3455,3455,0,4015634327
3456,3456,0,4015634328
3457,3457,0,4015634329
3458,3458,0,4015634330
3459,3459,0,4015634331
3460,3460,0,4015634332
3461,3461,0,4015634333
3462,3462,0,4015634334
3463,3463,0,4015634335
3464,3464,0,4015634336
3465,3465,0,4015634337
3466,3466,0,4015634338
3467,3467,0,4015634339
3468,3468,0,4015634340
3469,3469,0,4015634341
3470,3470,0,4015634342
3471,3471,0,4015634343
3472,3472,0,4015634344
3473,3473,0,4015634345
3474,3474,0,4015634346
3475,3475,0,4015634347
3476,3476,0,4015634348
3477,3477,0,4015634349
3478,3478,0,4015634350
3479,3479,0,4015634351
3480,3480,0,4015634352
3481,3481,0,4015634353
3482,3482,0,4015634354
3483,3483,0,4015634355
3484,3484,0,4015634356
3485,3485,0,4015634357
3486,3486,0,4015634358
3487,3487,0,4015634359
3488,3488,0,4015634360
3489,3489,0,4015634361
3490,3490,0,4015634362
3491,3491,0,4015634363
3492,3492,0,4015634364
3493,3493,0,4015634365
3494,3494,0,4015634366
3495,3495,0,4015634367
3496,3496,0,4015634368
3497,3497,0,4015634369
3498,3498,0,4015634370
3499,3499,0,4015634371
3500,3500,0,4015634372
3501,3501,0,4015634373
3502,3502,0,4015634374
3503,3503,0,4015634375
3504,3504,0,4015634376
3505,3505,0,4015634377
3506,3506,0,4015634378
3507,3507,0,4015634379
3508,3508,0,4015634380
3509,3509,0,4015634381
3510,3510,0,4015634382
3511,3511,0,4015634383
3512,3512,0,4015634384
3513,3513,0,4015634385
3514,3514,0,4015634386
3515,3515,0,4015634387
3516,3516,0,4015634388
3517,3517,0,4015634389
3518,3518,0,4015634390
3519,3519,0,4015634391
3520,3520,0,4015634392
3521,3521,0,4015634393
3522,3522,0,4015634394
3523,3523,0,4015634395
3524,3524,0,4015634396
3525,3525,0,4015634397
3526,3526,0,4015634398
3527,3527,0,4015634399
3528,3528,0,4015634400
3529,3529,0,4015634401
3530,3530,0,4015634402
3531,3531,0,4015634403
3532,3532,0,4015634404
3533,3533,0,4015634405
3534,3534,0,4015634406
3535,3535,0,4015634407
3536,3536,0,4015634408
3537,3537,0,4015634409
3538,3538,0,4015634410
3539,3539,0,4015634411
3540,3540,0,4015634412
3541,3541,0,4015634413
3542,3542,0,4015634414
3543,3543,0,4015634415
3544,3544,0,4015634416
3545,3545,0,4015634417
3546,3546,0,4015634418
3547,3547,0,4015634419
3548,3548,0,4015634420
3549,3549,0,4015634421
3550,3550,0,4015634422
3551,3551,0,4015634423
3552,3552,0,4015634424
3553,3553,0,4015634425
3554,3554,0,4015634426
3555,3555,0,4015634427
3556,3556,0,4015634428
3557,3557,0,4015634429
3558,3558,0,4015634430
3559,3559,0,4015634431
3560,3560,0,4015634432
3561,3561,0,4015634433
3562,3562,0,4015634434
3563,3563,0,4015634435
3564,3564,0,4015634436
3565,3565,0,4015634437
3566,3566,0,4015634438
3567,3567,0,4015634439
3568,3568,0,4015634440
3569,3569,0,4015634441
3570,3570,0,4015634442
3571,3571,0,4015634443
3572,3572,0,4015634444
3573,3573,0,4015634445
3574,3574,0,4015634446
3575,3575,0,4015634447
3576,3576,0,4015634448
3577,3577,0,4015634449
3578,3578,0,4015634450
3579,3579,0,4015634451
3580,3580,0,4015634452
3581,3581,0,4015634453
3582,3582,0,4015634454
3583,3583,0,4015634455
3584,3584,0,4015634456
3585,3585,0,4015634457
3586,3586,0,4015634458
3587,3587,0,4015634459
3588,3588,0,4015634460
3589,3589,0,4015634461
3590,3590,0,4015634462
3591,3591,0,4015634463
3592,3592,0,4015634464
3593,3593,0,4015634465
3594,3594,0,4015634466
3595,3595,0,4015634467
3596,3596,0,4015634468
3597,3597,0,4015634469
3598,3598,0,4015634470
3599,3599,0,4015634471
3600,3600,0,4015634472
3601,3601,0,4015634473
3602,3602,0,4015634474
3603,3603,0,4015634475
3604,3604,0,4015634476
3605,3605,0,4015634477
3606,3606,0,4015634478
3607,3607,0,4015634479
3608,3608,0,4015634480
3609,3609,0,4015634481
3610,3610,0,4015634482
3611,3611,0,4015634483
3612,3612,0,4015634484
3613,3613,0,4015634485
3614,3614,0,4015634486
3615,3615,0,4015634487
3616,3616,0,4015634488
3617,3617,0,4015634489
3618,3618,0,4015634490
3619,3619,0,4015634491
3620,3620,0,4015634492
3621,3621,0,4015634493
3622,3622,0,4015634494
3623,3623,0,4015634495
3624,3624,0,4015634496
3625,3625,0,4015634497
3626,3626,0,4015634498
3627,3627,0,4015634499
3628,3628,0,4015634500
3629,3629,0,4015634501
3630,3630,0,4015634502
3631,3631,0,4015634503
3632,3632,0,4015634504
3633,3633,0,4015634505
3634,3634,0,4015634506
3635,3635,0,4015634507
3636,3636,0,4015634508
3637,3637,0,4015634509
3638,3638,0,4015634510
3639,3639,0,4015634511
3640,3640,0,4015634512
3641,3641,0,4015634513
3642,3642,0,4015634514
3643,3643,0,4015634515
3644,3644,0,4015634516
3645,3645,0,4015634517
3646,3646,0,4015634518
3647,3647,0,4015634519
3648,3648,0,4015634520
3649,3649,0,4015634521
3650,3650,0,4015634522
3651,3651,0,4015634523
3652,3652,0,4015634524
3653,3653,0,4015634525
3654,3654,0,4015634526
3655,3655,0,4015634527
3656,3656,0,4015634528
3657,3657,0,4015634529
3658,3658,0,4015634530
3659,3659,0,4015634531
3660,3660,0,4015634532
3661,3661,0,4015634533
3662,3662,0,4015634534
3663,3663,0,4015634535
3664,3664,0,4015634536
3665,3665,0,4015634537
3666,3666,0,4015634538
3667,3667,0,4015634539
3668,3668,0,4015634540
3669,3669,0,4015634541
3670,3670,0,4015634542
3671,3671,0,4015634543
3672,3672,0,4015634544
3673,3673,0,4015634545
3674,3674,0,4015634546
3675,3675,0,4015634547
3676,3676,0,4015634548
3677,3677,0,4015634549
3678,3678,0,4015634550
3679,3679,0,4015634551
3680,3680,0,4015634552
3681,3681,0,4015634553
3682,3682,0,4015634554
3683,3683,0,4015634555
3684,3684,0,4015634556
3685,3685,0,4015634557
3686,3686,0,4015634558
3687,3687,0,4015634559
3688,3688,0,4015634560
3689,3689,0,4015634561
3690,3690,0,4015634562
3691,3691,0,4015634563
3692,3692,0,4015634564
3693,3693,0,4015634565
3694,3694,0,4015634566
3695,3695,0,4015634567
3696,3696,0,4015634568
3697,3697,0,4015634569
3698,3698,0,4015634570
3699,3699,0,4015634571
3700,3700,0,4015634572
3701,3701,0,4015634573
3702,3702,0,4015634574
3703,3703,0,4015634575
3704,3704,0,4015634576
3705,3705,0,4015634577
3706,3706,0,4015634578
3707,3707,0,4015634579
3708,3708,0,4015634580
3709,3709,0,4015634581
3710,3710,0,4015634582
3711,3711,0,4015634583
3712,3712,0,4015634584
3713,3713,0,4015634585
3714,3714,0,4015634586
3715,3715,0,4015634587
3716,3716,0,4015634588
3717,3717,0,4015634589
3718,3718,0,4015634590
3719,3719,0,4015634591
3720,3720,0,4015634592
3721,3721,0,4015634593
3722,3722,0,4015634594
3723,3723,0,4015634595
3724,3724,0,4015634596
3725,3725,0,4015634597
3726,3726,0,4015634598
3727,3727,0,4015634599
3728,3728,0,4015634600
3729,3729,0,4015634601
3730,3730,0,4015634602
3731,3731,0,4015634603
3732,3732,0,4015634604
3733,3733,0,4015634605
3734,3734,0,4015634606
3735,3735,0,4015634607
3736,3736,0,4015634608
3737,3737,0,4015634609
3738,3738,0,4015634610
3739,3739,0,4015634611
3740,3740,0,4015634612
3741,3741,0,4015634613
3742,3742,0,4015634614
3743,3743,0,4015634615
3744,3744,0,4015634616
3745,3745,0,4015634617
3746,3746,0,4015634618
3747,3747,0,4015634619
3748,3748,0,4015634620
3749,3749,0,4015634621
3750,3750,0,4015634622
3751,3751,0,4015634623
3752,3752,0,4015634624
3753,3753,0,4015634625
3754,3754,0,4015634626
3755,3755,0,4015634627
3756,3756,0,4015634628
3757,3757,0,4015634629
3758,3758,0,4015634630
3759,3759,0,4015634631
3760,3760,0,4015634632
3761,3761,0,4015634633
3762,3762,0,4015634634
3763,3763,0,4015634635
3764,3764,0,4015634636
3765,3765,0,4015634637
3766,3766,0,4015634638
3767,3767,0,4015634639
3768,3768,0,4015634640
3769,3769,0,4015634641
3770,3770,0,4015634642
3771,3771,0,4015634643
3772,3772,0,4015634644
3773,3773,0,4015634645
3774,3774,0,4015634646
3775,3775,0,4015634647
3776,3776,0,4015634648
3777,3777,0,4015634649
3778,3778,0,4015634650
3779,3779,0,4015634651
3780,3780,0,4015634652
3781,3781,0,4015634653
3782,3782,0,4015634654
3783,3783,0,4015634655
3784,3784,0,4015634656
3785,3785,0,4015634657
3786,3786,0,4015634658
3787,3787,0,4015634659
3788,3788,0,4015634660
3789,3789,0,4015634661
3790,3790,0,4015634662
3791,3791,0,4015634663
3792,3792,0,4015634664
3793,3793,0,4015634665
3794,3794,0,4015634666
3795,3795,0,4015634667
3796,3796,0,4015634668
3797,3797,0,4015634669
3798,3798,0,4015634670
3799,3799,0,4015634671
3800,3800,0,4015634672
3801,3801,0,4015634673
3802,3802,0,4015634674
3803,3803,0,4015634675
3804,3804,0,4015634676
3805,3805,0,4015634677
3806,3806,0,4015634678
3807,3807,0,4015634679
3808,3808,0,4015634680
3809,3809,0,4015634681
3810,3810,0,4015634682
3811,3811,0,4015634683
3812,3812,0,4015634684
3813,3813,0,4015634685
3814,3814,0,4015634686
3815,3815,0,4015634687
3816,3816,0,4015634688
3817,3817,0,4015634689
3818,3818,0,4015634690
3819,3819,0,4015634691
3820,3820,0,4015634692
3821,3821,0,4015634693
3822,3822,0,4015634694
3823,3823,0,4015634695
3824,3824,0,4015634696
3825,3825,0,4015634697
3826,3826,0,4015634698
3827,3827,0,4015634699
3828,3828,0,4015634700
3829,3829,0,4015634701
3830,3830,0,4015634702
3831,3831,0,4015634703
3832,3832,0,4015634704
3833,3833,0,4015634705
3834,3834,0,4015634706
3835,3835,0,4015634707
3836,3836,0,4015634708
3837,3837,0,4015634709
3838,3838,0,4015634710
3839,3839,0,4015634711
3840,3840,0,4015634712
3841,3841,0,4015634713
3842,3842,0,4015634714
3843,3843,0,4015634715
3844,3844,0,4015634716
3845,3845,0,4015634717
3846,3846,0,4015634718
3847,3847,0,4015634719
3848,3848,0,4015634720
3849,3849,0,4015634721
3850,3850,0,4015634722
3851,3851,0,4015634723
3852,3852,0,4015634724
3853,3853,0,4015634725
3854,3854,0,4015634726
3855,3855,0,4015634727
3856,3856,0,4015634728
3857,3857,0,4015634729
3858,3858,0,4015634730
3859,3859,0,4015634731
3860,3860,0,4015634732
3861,3861,0,4015634733
3862,3862,0,4015634734
3863,3863,0,4015634735
3864,3864,0,4015634736
3865,3865,0,4015634737
3866,3866,0,4015634738
3867,3867,0,4015634739
3868,3868,0,4015634740
3869,3869,0,4015634741
3870,3870,0,4015634742
3871,3871,0,4015634743
3872,3872,0,4015634744
3873,3873,0,4015634745
3874,3874,0,4015634746
3875,3875,0,4015634747
3876,3876,0,4015634748
3877,3877,0,4015634749
3878,3878,0,4015634750
3879,3879,0,4015634751
3880,3880,0,4015634752
3881,3881,0,4015634753
3882,3882,0,4015634754
3883,3883,0,4015634755
3884,3884,0,4015634756
3885,3885,0,4015634757
3886,3886,0,4015634758
3887,3887,0,4015634759
3888,3888,0,4015634760
3889,3889,0,4015634761
3890,3890,0,4015634762
3891,3891,0,4015634763
3892,3892,0,4015634764
3893,3893,0,4015634765
3894,3894,0,4015634766
3895,3895,0,4015634767
3896,3896,0,4015634768
3897,3897,0,4015634769
3898,3898,0,4015634770
3899,3899,0,4015634771
3900,3900,0,4015634772
3901,3901,0,4015634773
3902,3902,0,4015634774
3903,3903,0,4015634775
3904,3904,0,4015634776
3905,3905,0,4015634777
3906,3906,0,4015634778
3907,3907,0,4015634779
3908,3908,0,4015634780
3909,3909,0,4015634781
3910,3910,0,4015634782
3911,3911,0,4015634783
3912,3912,0,4015634784
3913,3913,0,4015634785
3914,3914,0,4015634786
3915,3915,0,4015634787
3916,3916,0,4015634788
3917,3917,0,4015634789
3918,3918,0,4015634790
3919,3919,0,4015634791
3920,3920,0,4015634792
3921,3921,0,4015634793
3922,3922,0,4015634794
3923,3923,0,4015634795
3924,3924,0,4015634796
3925,3925,0,4015634797
3926,3926,0,4015634798
3927,3927,0,4015634799
3928,3928,0,4015634800
3929,3929,0,4015634801
3930,3930,0,4015634802
3931,3931,0,4015634803
3932,3932,0,4015634804
3933,3933,0,4015634805
3934,3934,0,4015634806
3935,3935,0,4015634807
3936,3936,0,4015634808
3937,3937,0,4015634809
3938,3938,0,4015634810
3939,3939,0,4015634811
3940,3940,0,4015634812
3941,3941,0,4015634813
3942,3942,0,4015634814
3943,3943,0,4015634815
3944,3944,0,4015634816
3945,3945,0,4015634817
3946,3946,0,4015634818
3947,3947,0,4015634819
3948,3948,0,4015634820
3949,3949,0,4015634821
3950,3950,0,4015634822
3951,3951,0,4015634823
3952,3952,0,4015634824
3953,3953,0,4015634825
3954,3954,0,4015634826
3955,3955,0,4015634827
3956,3956,0,4015634828
3957,3957,0,4015634829
3958,3958,0,4015634830
3959,3959,0,4015634831
3960,3960,0,4015634832
3961,3961,0,4015634833
3962,3962,0,4015634834
3963,3963,0,4015634835
3964,3964,0,4015634836
3965,3965,0,4015634837
3966,3966,0,4015634838
3967,3967,0,4015634839
3968,3968,0,4015634840
3969,3969,0,4015634841
3970,3970,0,4015634842
3971,3971,0,4015634843
3972,3972,0,4015634844
3973,3973,0,4015634845
3974,3974,0,4015634846
3975,3975,0,4015634847
3976,3976,0,4015634848
3977,3977,0,4015634849
3978,3978,0,4015634850
3979,3979,0,4015634851
3980,3980,0,4015634852
3981,3981,0,4015634853
3982,3982,0,4015634854
3983,3983,0,4015634855
3984,3984,0,4015634856
3985,3985,0,4015634857
3986,3986,0,4015634858
3987,3987,0,4015634859
3988,3988,0,4015634860
3989,3989,0,4015634861
3990,3990,0,4015634862
3991,3991,0,4015634863
3992,3992,0,4015634864
3993,3993,0,4015634865
3994,3994,0,4015634866
3995,3995,0,4015634867
3996,3996,0,4015634868
3997,3997,0,4015634869
3998,3998,0,4015634870
3999,3999,0,4015634871
4000,4000,0,4015634872
4001,4001,0,4015634873
4002,4002,0,4015634874
4003,4003,0,4015634875
4004,4004,0,4015634876
4005,4005,0,4015634877
4006,4006,0,4015634878
4007,4007,0,4015634879
4008,4008,0,4015634880
4009,4009,0,4015634881
4010,4010,0,4015634882
4011,4011,0,4015634883
4012,4012,0,4015634884
4013,4013,0,4015634885
4014,4014,0,4015634886
4015,4015,0,4015634887
4016,4016,0,4015634888
4017,4017,0,4015634889
4018,4018,0,4015634890
4019,4019,0,4015634891
4020,4020,0,4015634892
4021,4021,0,4015634893
4022,4022,0,4015634894
4023,4023,0,4015634895
4024,4024,0,4015634896
4025,4025,0,4015634897
4026,4026,0,4015634898
4027,4027,0,4015634899
4028,4028,0,4015634900
4029,4029,0,4015634901
4030,4030,0,4015634902
4031,4031,0,4015634903
4032,4032,0,4015634904
4033,4033,0,4015634905
4034,4034,0,4015634906
4035,4035,0,4015634907
4036,4036,0,4015634908
4037,4037,0,4015634909
4038,4038,0,4015634910
4039,4039,0,4015634911
4040,4040,0,4015634912
4041,4041,0,4015634913
4042,4042,0,4015634914
4043,4043,0,4015634915
4044,4044,0,4015634916
4045,4045,0,4015634917
4046,4046,0,4015634918
4047,4047,0,4015634919
4048,4048,0,4015634920
4049,4049,0,4015634921
4050,4050,0,4015634922
4051,4051,0,4015634923
4052,4052,0,4015634924
4053,4053,0,4015634925
4054,4054,0,4015634926
4055,4055,0,4015634927
4056,4056,0,4015634928
4057,4057,0,4015634929
4058,4058,0,4015634930
4059,4059,0,4015634931
4060,4060,0,4015634932
4061,4061,0,4015634933
4062,4062,0,4015634934
4063,4063,0,4015634935
4064,4064,0,4015634936
4065,4065,0,4015634937
4066,4066,0,4015634938
4067,4067,0,4015634939
4068,4068,0,4015634940
4069,4069,0,4015634941
4070,4070,0,4015634942
4071,4071,0,4015634943
4072,4072,0,4015634944
4073,4073,0,4015634945
4074,4074,0,4015634946
4075,4075,0,4015634947
4076,4076,0,4015634948
4077,4077,0,4015634949
4078,4078,0,4015634950
4079,4079,0,4015634951
4080,4080,0,4015634952
4081,4081,0,4015634953
4082,4082,0,4015634954
4083,4083,0,4015634955
4084,4084,0,4015634956
4085,4085,0,4015634957
4086,4086,0,4015634958
4087,4087,0,4015634959
4088,4088,0,4015634960
4089,4089,0,4015634961
4090,4090,0,4015634962
4091,4091,0,4015634963
4092,4092,0,4015634964
4093,4093,0,4015634965
4094,4094,0,4015634966
4095,4095,0,4015634967
